0	1	31,190
1	1	32,189
2	1	31,189
3	1	32,192
4	1	32,190
5	1	33,190
6	1	33,189
7	1	34,188
8	1	35,186
9	1	36,185
10	1	37,179
11	1	38,177
12	1	39,176
13	1	40,174
14	1	43,171
15	1	43,167
16	1	45,168
17	1	46,168
18	1	49,167
19	1	50,157
20	1	51,157
21	1	53,156
22	1	55,156
23	1	56,155
24	1	58,155
25	1	60,156
26	1	60,156
27	1	62,155
28	1	64,155
29	1	64,154
30	1	67,150
31	1	72,151
32	1	71,150
33	1	72,149
34	1	73,150
35	1	76,152
36	1	74,151
37	1	76,154
38	1	77,154
39	1	77,154
40	1	79,154
41	1	84,154
42	1	82,156
43	1	81,160
44	1	82,162
45	1	83,166
46	1	83,165
47	1	83,166
48	1	83,166
49	1	83,165
50	1	84,165
51	1	83,169
52	1	83,172
53	1	82,173
54	1	82,174
55	1	81,174
56	1	81,176
57	1	81,179
58	1	80,181
59	1	80,182
60	1	79,183
61	1	78,182
62	1	77,183
63	1	76,183
64	1	76,183
65	1	75,183
66	1	75,183
67	1	73,180
68	1	73,181
69	1	72,182
70	1	73,180
71	1	71,180
72	1	70,179
73	1	69,179
74	1	68,176
75	1	68,173
76	1	67,173
77	1	66,172
78	1	66,171
79	1	66,172
80	1	65,164
81	1	64,163
82	1	63,160
83	1	63,157
84	1	62,155
85	1	62,155
86	1	62,155
87	1	60,154
88	1	62,149
89	1	60,148
90	1	60,148
91	1	60,147
92	1	59,144
93	1	58,144
94	1	58,141
95	1	59,141
96	1	58,139
97	1	57,139
98	1	57,138
99	1	57,139
100	1	57,139
101	1	58,135
102	1	58,129
103	1	57,128
104	1	58,123
105	1	58,118
106	1	57,118
107	1	58,116
108	1	57,115
109	1	57,110
110	1	57,108
111	1	57,108
112	1	57,106
113	1	58,102
114	1	58,101
115	1	59,100
116	1	59,98
117	1	60,98
118	1	60,96
119	1	61,95
120	1	63,95
121	1	64,95
122	1	65,98
123	1	68,100
124	1	68,101
125	1	71,102
126	1	71,103
127	1	74,106
128	1	75,106
129	1	76,106
130	1	78,107
131	1	80,108
132	1	81,109
133	1	81,110
134	1	83,110
135	1	86,112
136	1	90,115
137	1	90,117
138	1	90,119
139	1	90,117
140	1	89,118
141	1	90,118
142	1	89,123
143	1	88,122
144	1	88,123
145	1	90,122
146	1	89,124
147	1	88,123
148	1	84,122
149	1	83,129
150	1	81,131
151	1	80,132
152	1	79,132
153	1	78,133
154	1	77,134
155	1	75,136
156	1	75,138
157	1	74,139
158	1	72,142
159	1	79,146
160	1	69,146
161	1	69,146
162	1	67,146
163	1	66,147
164	1	65,146
165	1	66,147
166	1	63,148
167	1	63,147
168	1	62,148
169	1	61,146
170	1	60,149
171	1	59,147
172	1	59,147
173	1	58,147
174	1	57,142
175	1	56,142
176	1	55,143
177	1	54,140
178	1	54,140
179	1	54,138
180	1	53,134
181	1	53,133
182	1	51,134
183	1	51,128
184	1	50,124
185	1	50,121
186	1	50,120
187	1	49,118
188	1	47,114
189	1	46,112
190	1	46,114
191	1	44,114
192	1	43,116
193	1	42,115
194	1	41,115
195	1	41,122
196	1	39,132
197	1	39,136
198	1	38,139
199	1	38,142
200	1	36,157
201	1	36,162
202	1	37,170
203	1	38,181
204	1	39,185
205	1	40,194
206	1	41,196
207	1	42,200
208	1	45,204
209	1	46,206
210	1	47,206
211	1	49,206
212	1	51,208
213	1	53,211
214	1	54,209
215	1	56,212
216	1	56,210
217	1	58,211
218	1	60,212
219	1	65,210
220	1	63,211
221	1	63,210
222	1	65,210
223	1	66,209
224	1	67,205
225	1	67,202
226	1	67,201
227	1	69,200
228	1	70,199
229	1	68,201
230	1	69,200
231	1	70,188
232	1	70,186
233	1	70,183
234	1	71,182
235	1	72,181
236	1	70,185
237	1	71,184
238	1	69,179
239	1	69,173
240	1	70,171
241	1	69,166
242	1	69,162
243	1	68,160
244	1	70,159
245	1	69,151
246	1	68,146
247	1	69,144
248	1	70,143
249	1	69,141
250	1	68,140
251	1	68,139
252	1	69,135
253	1	72,134
254	1	68,133
