0	1	31,189
1	1	31,188
2	1	31,187
3	1	30,187
4	1	31,186
5	1	31,187
6	1	31,188
7	1	30,187
8	1	31,187
9	1	31,185
10	1	31,185
11	1	32,184
12	1	32,183
13	1	33,183
14	1	34,183
15	1	34,184
16	1	35,184
17	1	35,185
18	1	36,187
19	1	37,187
20	1	38,188
21	1	39,189
22	1	40,190
23	1	40,190
24	1	41,190
25	1	41,191
26	1	43,191
27	1	44,191
28	1	44,192
29	1	45,192
30	1	46,193
31	1	46,193
32	1	48,194
33	1	49,194
34	1	50,194
35	1	51,195
36	1	52,195
37	1	52,196
38	1	53,196
39	1	55,196
40	1	55,197
41	1	56,198
42	1	56,199
43	1	58,200
44	1	58,200
45	1	59,200
46	1	60,196
47	1	61,196
48	1	62,196
49	1	62,195
50	1	62,194
51	1	63,193
52	1	66,188
53	1	66,185
54	1	66,182
55	1	67,178
56	1	68,173
57	1	69,169
58	1	70,167
59	1	70,167
60	1	72,166
61	1	72,165
62	1	73,164
63	1	73,159
64	1	74,149
65	1	76,149
66	1	76,149
67	1	76,145
68	1	78,145
69	1	79,145
70	1	80,145
71	1	79,144
72	1	80,141
73	1	80,136
74	1	81,133
75	1	81,131
76	1	82,129
77	1	82,128
78	1	83,122
79	1	84,121
80	1	83,119
81	1	84,118
82	1	84,117
83	1	84,115
84	1	84,114
85	1	84,113
86	1	84,108
87	1	83,106
88	1	83,102
89	1	83,99
90	1	83,98
91	1	83,97
92	1	79,95
93	1	79,92
94	1	77,87
95	1	75,85
96	1	74,84
97	1	73,78
98	1	72,79
99	1	69,79
100	1	67,77
101	1	65,76
102	1	64,74
103	1	63,74
104	1	61,73
105	1	59,73
106	1	57,73
107	1	56,74
108	1	55,78
109	1	53,84
110	1	51,86
111	1	49,89
112	1	47,92
113	1	46,94
114	1	44,110
115	1	43,111
116	1	41,118
117	1	40,121
118	1	39,123
119	1	38,137
120	1	39,140
121	1	39,142
122	1	37,143
123	1	36,146
124	1	37,159
125	1	37,167
126	1	37,169
127	1	39,185
128	1	39,184
129	1	39,184
130	1	40,183
131	1	42,182
132	1	42,182
133	1	43,181
134	1	43,181
135	1	46,180
136	1	46,180
137	1	48,179
138	1	49,177
139	1	51,174
140	1	51,173
141	1	52,171
142	1	54,169
143	1	53,172
144	1	55,172
145	1	55,170
146	1	56,169
147	1	58,167
148	1	57,166
149	1	58,165
150	1	59,164
151	1	60,163
152	1	60,162
153	1	62,161
154	1	62,159
155	1	63,157
156	1	65,156
157	1	66,156
158	1	67,155
159	1	69,155
160	1	70,154
161	1	71,152
162	1	73,152
163	1	74,151
164	1	75,148
165	1	76,147
166	1	77,146
167	1	78,144
168	1	79,143
169	1	80,141
170	1	84,140
171	1	83,138
172	1	84,137
173	1	85,135
174	1	86,135
175	1	87,133
176	1	86,133
177	1	89,130
178	1	90,129
179	1	91,127
180	1	91,126
181	1	91,126
182	1	91,125
183	1	92,124
184	1	92,123
185	1	91,123
186	1	89,121
187	1	89,120
188	1	88,119
189	1	87,119
190	1	86,118
191	1	85,116
192	1	84,115
193	1	83,115
194	1	82,114
195	1	80,113
196	1	79,112
197	1	78,112
198	1	77,111
199	1	75,114
200	1	74,115
201	1	73,116
202	1	72,118
203	1	70,118
204	1	68,119
205	1	67,121
206	1	66,123
207	1	65,124
208	1	64,124
209	1	63,134
210	1	62,136
211	1	62,139
212	1	61,140
213	1	60,143
214	1	59,146
215	1	58,150
216	1	57,152
217	1	56,158
218	1	55,160
219	1	55,168
220	1	53,178
221	1	52,184
222	1	52,189
223	1	53,188
224	1	52,190
225	1	52,189
226	1	52,190
227	1	52,190
228	1	53,191
229	1	53,190
230	1	54,188
231	1	55,186
232	1	55,184
233	1	56,186
234	1	56,184
235	1	57,177
236	1	58,176
237	1	60,170
238	1	61,167
239	1	62,161
240	1	61,156
241	1	64,157
242	1	65,157
243	1	66,155
244	1	67,154
245	1	67,151
246	1	68,150
247	1	69,145
248	1	72,139
249	1	72,138
250	1	73,139
251	1	74,139
252	1	76,139
253	1	78,141
254	1	78,144
