0	1	32,193
1	1	32,192
2	1	32,192
3	1	32,192
4	1	32,191
5	1	31,192
6	1	32,191
7	1	31,192
8	1	31,191
9	1	31,192
10	1	32,191
11	1	31,191
12	1	31,191
13	1	32,192
14	1	32,192
15	1	32,191
16	1	33,191
17	1	34,192
18	1	35,194
19	1	36,195
20	1	37,196
21	1	38,196
22	1	39,204
23	1	38,218
24	1	41,216
25	1	42,214
26	1	43,214
27	1	44,214
28	1	45,213
29	1	46,214
30	1	48,213
31	1	49,212
32	1	51,211
33	1	52,210
34	1	54,209
35	1	54,206
36	1	56,204
37	1	56,203
38	1	57,202
39	1	58,200
40	1	59,199
41	1	60,198
42	1	61,196
43	1	61,195
44	1	62,195
45	1	62,193
46	1	63,192
47	1	64,191
48	1	63,191
49	1	64,191
50	1	64,190
51	1	66,190
52	1	65,189
53	1	67,187
54	1	68,187
55	1	69,186
56	1	69,185
57	1	70,183
58	1	72,175
59	1	72,173
60	1	72,172
61	1	74,171
62	1	75,171
63	1	76,170
64	1	76,169
65	1	77,167
66	1	78,165
67	1	80,163
68	1	81,160
69	1	81,159
70	1	82,157
71	1	82,155
72	1	82,152
73	1	83,149
74	1	83,146
75	1	84,143
76	1	85,141
77	1	84,142
78	1	86,141
79	1	86,141
80	1	86,140
81	1	87,138
82	1	88,137
83	1	88,138
84	1	88,135
85	1	87,131
86	1	88,129
87	1	88,128
88	1	88,127
89	1	88,125
90	1	89,124
91	1	89,123
92	1	90,121
93	1	90,121
94	1	88,119
95	1	86,111
96	1	86,110
97	1	85,108
98	1	85,107
99	1	83,104
100	1	82,102
101	1	81,101
102	1	79,97
103	1	77,96
104	1	74,95
105	1	74,94
106	1	73,93
107	1	72,92
108	1	70,89
109	1	69,87
110	1	67,88
111	1	66,87
112	1	65,87
113	1	64,86
114	1	63,86
115	1	62,85
116	1	60,85
117	1	59,84
118	1	58,84
119	1	56,85
120	1	55,85
121	1	54,85
122	1	53,85
123	1	51,85
124	1	51,84
125	1	50,83
126	1	48,82
127	1	47,83
128	1	46,83
129	1	45,83
130	1	44,84
131	1	42,85
132	1	40,86
133	1	40,90
134	1	39,91
135	1	37,94
136	1	36,96
137	1	35,99
138	1	35,104
139	1	34,117
140	1	34,121
141	1	33,127
142	1	32,133
143	1	33,140
144	1	34,154
145	1	35,162
146	1	35,171
147	1	36,178
148	1	36,186
149	1	38,191
150	1	39,192
151	1	39,197
152	1	41,198
153	1	41,202
154	1	42,200
155	1	44,202
156	1	45,208
157	1	47,213
158	1	47,215
159	1	50,216
160	1	50,219
161	1	52,219
162	1	53,219
163	1	54,219
164	1	55,218
165	1	56,218
166	1	57,214
167	1	56,219
168	1	58,218
169	1	62,207
170	1	61,206
171	1	63,205
172	1	64,203
173	1	66,201
174	1	67,197
175	1	68,196
176	1	70,195
177	1	71,194
178	1	73,193
179	1	74,192
180	1	75,192
181	1	75,191
182	1	76,191
183	1	77,191
184	1	80,189
185	1	81,189
186	1	81,188
187	1	82,188
188	1	84,187
189	1	85,187
190	1	86,187
191	1	87,187
192	1	88,187
193	1	89,191
194	1	90,191
195	1	89,192
196	1	90,191
197	1	91,191
198	1	92,191
199	1	93,192
200	1	93,192
201	1	94,193
202	1	94,193
203	1	94,193
204	1	94,193
205	1	94,193
206	1	96,190
207	1	95,187
208	1	95,185
209	1	95,182
210	1	96,179
211	1	97,177
212	1	98,176
213	1	97,175
214	1	96,174
215	1	97,174
216	1	98,174
217	1	98,174
218	1	100,173
219	1	99,173
220	1	98,172
221	1	99,172
222	1	101,172
223	1	101,172
224	1	100,171
225	1	101,174
226	1	100,171
227	1	101,171
228	1	100,168
229	1	101,170
230	1	102,170
231	1	102,169
232	1	100,168
233	1	101,168
234	1	101,168
235	1	101,168
236	1	100,167
237	1	99,166
238	1	100,166
239	1	99,165
240	1	100,164
241	1	99,158
242	1	99,154
243	1	99,150
244	1	99,148
245	1	99,146
246	1	97,145
247	1	98,145
248	1	96,145
249	1	97,147
250	1	94,146
251	1	91,144
252	1	90,142
253	1	88,141
254	1	87,142
