0	1	33,192
1	1	33,192
2	1	32,192
3	1	33,193
4	1	33,193
5	1	32,193
6	1	32,192
7	1	32,193
8	1	33,194
9	1	33,194
10	1	33,194
11	1	33,194
12	1	34,192
13	1	35,192
14	1	35,191
15	1	37,191
16	1	37,191
17	1	37,191
18	1	38,190
19	1	39,190
20	1	40,182
21	1	40,182
22	1	41,182
23	1	42,182
24	1	43,182
25	1	43,182
26	1	44,182
27	1	45,182
28	1	45,181
29	1	46,181
30	1	47,181
31	1	47,181
32	1	47,180
33	1	48,179
34	1	47,178
35	1	47,178
36	1	47,177
37	1	47,177
38	1	48,174
39	1	48,173
40	1	47,171
41	1	48,170
42	1	48,169
43	1	48,164
44	1	47,161
45	1	47,159
46	1	47,157
47	1	47,156
48	1	47,154
49	1	46,151
50	1	47,149
51	1	47,147
52	1	46,143
53	1	46,141
54	1	46,134
55	1	46,132
56	1	47,131
57	1	47,132
58	1	47,130
59	1	46,130
60	1	46,129
61	1	47,129
62	1	46,129
63	1	47,128
64	1	45,128
65	1	46,128
66	1	46,128
67	1	46,124
68	1	46,123
69	1	47,122
70	1	47,122
71	1	48,121
72	1	46,119
73	1	47,118
74	1	47,116
75	1	45,112
76	1	47,110
77	1	46,109
78	1	47,109
79	1	47,109
80	1	45,108
81	1	45,107
82	1	45,107
83	1	45,106
84	1	45,106
85	1	44,106
86	1	42,106
87	1	41,105
88	1	41,105
89	1	40,105
90	1	38,105
91	1	37,105
92	1	36,105
93	1	35,105
94	1	36,99
95	1	34,98
96	1	33,96
97	1	33,95
98	1	32,95
99	1	31,94
100	1	31,94
101	1	29,89
102	1	28,88
103	1	29,86
104	1	29,86
105	1	29,85
106	1	28,85
107	1	28,85
108	1	27,86
109	1	27,86
110	1	25,86
111	1	26,87
112	1	27,89
113	1	26,90
114	1	25,94
115	1	25,96
116	1	25,102
117	1	25,107
118	1	25,113
119	1	25,125
120	1	25,131
121	1	25,138
122	1	26,142
123	1	27,147
124	1	26,149
125	1	27,156
126	1	27,164
127	1	27,170
128	1	29,179
129	1	29,182
130	1	30,185
131	1	29,188
132	1	30,197
133	1	31,200
134	1	32,202
135	1	33,204
136	1	34,205
137	1	34,214
138	1	36,218
139	1	37,222
140	1	37,227
141	1	38,227
142	1	38,228
143	1	38,230
144	1	38,230
145	1	38,230
146	1	39,231
147	1	40,231
148	1	38,232
149	1	38,232
150	1	39,232
151	1	40,232
152	1	40,233
153	1	40,233
154	1	41,233
155	1	41,234
156	1	41,234
157	1	42,234
158	1	42,234
159	1	43,234
160	1	44,234
161	1	44,231
162	1	44,228
163	1	46,228
164	1	46,228
165	1	47,228
166	1	48,221
167	1	48,221
168	1	50,221
169	1	50,221
170	1	51,214
171	1	52,213
172	1	54,207
173	1	55,206
174	1	56,206
175	1	57,206
176	1	58,206
177	1	59,206
178	1	61,205
179	1	60,204
180	1	61,204
181	1	63,202
182	1	64,203
183	1	65,203
184	1	66,203
185	1	68,201
186	1	67,196
187	1	67,195
188	1	67,194
189	1	66,194
190	1	65,194
191	1	66,193
192	1	67,194
193	1	67,194
194	1	68,193
195	1	67,190
196	1	66,188
197	1	66,187
198	1	65,186
199	1	65,174
200	1	64,174
201	1	64,172
202	1	64,169
203	1	63,161
204	1	62,159
205	1	62,157
206	1	63,154
207	1	63,151
208	1	63,147
209	1	63,145
210	1	63,142
211	1	64,139
212	1	64,138
213	1	63,137
214	1	63,135
215	1	63,135
216	1	63,134
217	1	62,134
218	1	65,133
219	1	64,131
220	1	63,130
221	1	64,128
222	1	64,126
223	1	63,125
224	1	63,124
225	1	64,121
226	1	64,118
227	1	65,114
228	1	64,113
229	1	64,114
230	1	63,113
231	1	63,113
232	1	63,112
233	1	64,111
234	1	63,111
235	1	64,110
236	1	62,109
237	1	62,109
238	1	62,107
239	1	61,107
240	1	60,106
241	1	59,105
242	1	60,103
243	1	61,103
244	1	59,100
245	1	58,97
246	1	58,97
247	1	58,94
248	1	57,92
249	1	56,92
250	1	55,93
251	1	56,95
252	1	56,94
253	1	56,95
254	1	55,99
